2020/06/18T07:15:11, 589.5
2020/06/18T07:16:11, 481.1
2020/06/18T07:17:11, 427.7
2020/06/18T07:18:11, 427.7
2020/06/18T07:19:11, 417.1
2020/06/18T07:20:11, 417.1
2020/06/18T07:21:11, 406.5
2020/06/18T07:22:11, 417.1
2020/06/18T07:23:10, 406.5
2020/06/18T07:24:10, 417.1
2020/06/18T07:25:10, 417.1
2020/06/18T07:26:10, 417.1
2020/06/18T07:27:10, 427.7
2020/06/18T07:28:10, 438.3
2020/06/18T07:29:10, 438.3
2020/06/18T07:30:10, 438.3
2020/06/18T07:31:10, 438.3
2020/06/18T07:32:10, 438.3
2020/06/18T07:33:09, 427.7
2020/06/18T07:34:09, 427.7
2020/06/18T07:35:09, 427.7
2020/06/18T07:36:09, 427.7
2020/06/18T07:37:09, 438.3
2020/06/18T07:38:09, 438.3
2020/06/18T07:39:09, 427.7
2020/06/18T07:40:09, 438.3
2020/06/18T07:41:09, 427.7
2020/06/18T07:42:09, 427.7
2020/06/18T07:43:08, 417.1
2020/06/18T07:44:08, 417.1
2020/06/18T07:45:08, 417.1
2020/06/18T07:46:08, 417.1
2020/06/18T07:47:08, 417.1
2020/06/18T07:48:08, 417.1
2020/06/18T07:49:08, 406.5
2020/06/18T07:50:08, 406.5
2020/06/18T07:51:08, 395.9
2020/06/18T07:52:07, 406.5
2020/06/18T07:53:07, 406.5
2020/06/18T07:54:07, 406.5
2020/06/18T07:55:07, 395.9
2020/06/18T07:56:07, 395.9
2020/06/18T07:57:07, 395.9
2020/06/18T07:58:07, 385.4
2020/06/18T07:59:07, 374.9
2020/06/18T08:00:07, 385.4
2020/06/18T08:01:07, 374.9
2020/06/18T08:02:06, 374.9
2020/06/18T08:03:06, 374.9
2020/06/18T08:04:06, 374.9
2020/06/18T08:05:06, 374.9
2020/06/18T08:06:06, 385.4
2020/06/18T08:07:06, 364.4
2020/06/18T08:08:06, 364.4
2020/06/18T08:09:06, 385.4
2020/06/18T08:10:06, 374.9
2020/06/18T08:11:05, 364.4
2020/06/18T08:12:05, 374.9
2020/06/18T08:13:05, 374.9
2020/06/18T08:14:05, 374.9
2020/06/18T08:15:05, 364.4
2020/06/18T08:16:05, 374.9
2020/06/18T08:17:05, 364.4
2020/06/18T08:18:05, 374.9
2020/06/18T08:19:05, 364.4
2020/06/18T08:20:05, 364.4
2020/06/18T08:21:04, 374.9
2020/06/18T08:22:04, 364.4
2020/06/18T08:23:04, 364.4
2020/06/18T08:24:04, 364.4
2020/06/18T08:25:04, 374.9
2020/06/18T08:26:04, 364.4
2020/06/18T08:27:04, 364.4
2020/06/18T08:28:04, 374.9
2020/06/18T08:29:04, 374.9
2020/06/18T08:30:04, 364.4
2020/06/18T08:31:03, 374.9
2020/06/18T08:32:03, 364.4
2020/06/18T08:33:03, 364.4
2020/06/18T08:34:03, 374.9
2020/06/18T08:35:03, 364.4
2020/06/18T08:36:03, 364.4
2020/06/18T08:37:03, 364.4
2020/06/18T08:38:03, 364.4
2020/06/18T08:39:03, 364.4
2020/06/18T08:40:02, 364.4
2020/06/18T08:41:02, 364.4
2020/06/18T08:42:02, 364.4
2020/06/18T08:43:02, 353.9
2020/06/18T08:44:02, 364.4
2020/06/18T08:45:02, 353.9
2020/06/18T08:46:02, 364.4
2020/06/18T08:47:02, 353.9
2020/06/18T08:48:02, 353.9
2020/06/18T08:49:02, 353.9
2020/06/18T08:50:01, 353.9
2020/06/18T08:51:01, 353.9
2020/06/18T08:52:01, 343.4
2020/06/18T08:53:01, 353.9
2020/06/18T08:54:01, 353.9
2020/06/18T08:55:01, 353.9
2020/06/18T08:56:01, 343.4
2020/06/18T08:57:01, 343.4
2020/06/18T08:58:01, 343.4
2020/06/18T08:59:00, 343.4
2020/06/18T09:00:00, 343.4
2020/06/18T09:01:00, 343.4
2020/06/18T09:02:00, 343.4
2020/06/18T09:03:00, 333.0
2020/06/18T09:04:00, 333.0
2020/06/18T09:05:00, 322.6
2020/06/18T09:06:00, 333.0
2020/06/18T09:07:00, 322.6
2020/06/18T09:08:00, 322.6
2020/06/18T09:08:59, 322.6
2020/06/18T09:09:59, 312.2
2020/06/18T09:10:59, 312.2
2020/06/18T09:11:59, 322.6
2020/06/18T09:12:59, 322.6
2020/06/18T09:13:59, 322.6
2020/06/18T09:14:59, 312.2
2020/06/18T09:15:59, 322.6
2020/06/18T09:16:59, 322.6
2020/06/18T09:17:58, 322.6
2020/06/18T09:18:58, 312.2
2020/06/18T09:19:58, 322.6
2020/06/18T09:20:58, 322.6
2020/06/18T09:21:58, 312.2
2020/06/18T09:22:58, 312.2
2020/06/18T09:23:58, 322.6
2020/06/18T09:24:58, 312.2
2020/06/18T09:25:58, 312.2
2020/06/18T09:26:58, 312.2
2020/06/18T09:27:57, 312.2
2020/06/18T09:28:57, 312.2
2020/06/18T09:29:57, 312.2
2020/06/18T09:30:57, 250.3
2020/06/18T09:31:57, 291.5
2020/06/18T09:32:57, 312.2
2020/06/18T09:33:57, 312.2
2020/06/18T09:34:57, 312.2
2020/06/18T09:35:57, 312.2
2020/06/18T09:36:56, 312.2
2020/06/18T09:37:56, 301.8
2020/06/18T09:38:56, 301.8
2020/06/18T09:39:56, 291.5
2020/06/18T09:40:56, 301.8
2020/06/18T09:41:56, 291.5
2020/06/18T09:42:56, 291.5
2020/06/18T09:43:56, 158.7
2020/06/18T09:44:56, 148.7
2020/06/18T09:45:55, 281.1
2020/06/18T09:46:55, 291.5
2020/06/18T09:47:55, 291.5
2020/06/18T09:48:55, 291.5
2020/06/18T09:49:55, 291.5
2020/06/18T09:50:55, 291.5
2020/06/18T09:51:55, 291.5
2020/06/18T09:52:55, 291.5
2020/06/18T09:53:55, 291.5
2020/06/18T09:54:54, 291.5
2020/06/18T09:55:54, 291.5
2020/06/18T09:56:54, 291.5
2020/06/18T09:57:54, 281.1
2020/06/18T09:58:54, 291.5
2020/06/18T09:59:54, 291.5
2020/06/18T10:00:54, 291.5
2020/06/18T10:01:54, 281.1
2020/06/18T10:02:54, 281.1
2020/06/18T10:03:54, 281.1
2020/06/18T10:04:53, 281.1
2020/06/18T10:05:53, 281.1
2020/06/18T10:06:53, 281.1
2020/06/18T10:07:53, 270.8
2020/06/18T10:08:53, 270.8
2020/06/18T10:09:53, 281.1
2020/06/18T10:10:53, 229.8
2020/06/18T10:11:53, 108.6
2020/06/18T10:12:53, 260.5
2020/06/18T10:13:52, 250.3
2020/06/18T10:14:52, 270.8
2020/06/18T10:15:52, 270.8
2020/06/18T10:16:52, 270.8
2020/06/18T10:17:52, 260.5
2020/06/18T10:18:52, 260.5
2020/06/18T10:19:52, 260.5
2020/06/18T10:20:52, 260.5
2020/06/18T10:21:52, 260.5
2020/06/18T10:22:51, 260.5
2020/06/18T10:23:51, 229.8
2020/06/18T10:24:51, 260.5
2020/06/18T10:25:51, 260.5
2020/06/18T10:26:51, 260.5
2020/06/18T10:27:51, 260.5
2020/06/18T10:28:51, 260.5
2020/06/18T10:29:51, 260.5
2020/06/18T10:30:51, 250.3
2020/06/18T10:31:50, 250.3
2020/06/18T10:32:50, 250.3
2020/06/18T10:33:50, 250.3
2020/06/18T10:34:50, 250.3
2020/06/18T10:35:50, 250.3
2020/06/18T10:36:50, 250.3
2020/06/18T10:37:50, 250.3
2020/06/18T10:38:50, 250.3
2020/06/18T10:39:50, 250.3
2020/06/18T10:40:49, 250.3
2020/06/18T10:41:49, 250.3
2020/06/18T10:42:49, 250.3
2020/06/18T10:43:49, 250.3
2020/06/18T10:44:49, 250.3
2020/06/18T10:45:49, 240.0
2020/06/18T10:46:49, 240.0
2020/06/18T10:47:49, 240.0
2020/06/18T10:48:49, 240.0
2020/06/18T10:49:48, 240.0
2020/06/18T10:50:48, 240.0
2020/06/18T10:51:48, 240.0
2020/06/18T10:52:48, 240.0
2020/06/18T10:53:48, 240.0
2020/06/18T10:54:48, 240.0
2020/06/18T10:55:48, 229.8
2020/06/18T10:56:48, 240.0
2020/06/18T10:57:48, 240.0
2020/06/18T10:58:47, 240.0
2020/06/18T10:59:47, 229.8
2020/06/18T11:00:47, 240.0
2020/06/18T11:01:47, 240.0
2020/06/18T11:02:47, 240.0
2020/06/18T11:03:47, 229.8
2020/06/18T11:04:47, 229.8
2020/06/18T11:05:47, 229.8
2020/06/18T11:06:47, 229.8
2020/06/18T11:07:46, 229.8
2020/06/18T11:08:46, 229.8
2020/06/18T11:09:46, 229.8
2020/06/18T11:10:46, 229.8
2020/06/18T11:11:46, 229.8
2020/06/18T11:12:46, 229.8
2020/06/18T11:13:46, 229.8
2020/06/18T11:14:46, 219.6
2020/06/18T11:15:46, 229.8
2020/06/18T11:16:45, 219.6
2020/06/18T11:17:45, 219.6
2020/06/18T11:18:45, 209.4
2020/06/18T11:19:45, 148.7
2020/06/18T11:20:45, 209.4
2020/06/18T11:21:45, 209.4
2020/06/18T11:22:45, 209.4
2020/06/18T11:23:45, 209.4
2020/06/18T11:24:45, 199.2
2020/06/18T11:25:44, 199.2
2020/06/18T11:26:44, 199.2
2020/06/18T11:27:44, 199.2
2020/06/18T11:28:44, 118.6
2020/06/18T11:29:44, 199.2
2020/06/18T11:30:44, 189.1
2020/06/18T11:31:44, 189.1
2020/06/18T11:32:44, 189.1
2020/06/18T11:33:44, 178.9
2020/06/18T11:34:43, 178.9
2020/06/18T11:35:43, 178.9
2020/06/18T11:36:43, 58.9
2020/06/18T11:37:43, 168.8
2020/06/18T11:38:43, 29.4
2020/06/18T11:39:43, 148.7
2020/06/18T11:40:43, 49.1
2020/06/18T11:41:43, 98.6
2020/06/18T11:42:42, 128.6
2020/06/18T11:43:42, 138.6
2020/06/18T11:44:42, 58.9
2020/06/18T11:45:42, 78.7
2020/06/18T11:46:42, 148.7
2020/06/18T11:47:42, 49.1
2020/06/18T11:48:42, 128.6
2020/06/18T11:49:42, 138.6
2020/06/18T11:50:42, 128.6
2020/06/18T11:51:42, 29.4
2020/06/18T11:52:41, 39.2
2020/06/18T11:53:41, 29.4
2020/06/18T11:54:41, 9.8
2020/06/18T11:55:41, 9.8
2020/06/18T11:56:41, 9.8
2020/06/18T11:57:41, 9.8
2020/06/18T11:58:41, 9.8
2020/06/18T11:59:41, 9.8
2020/06/18T12:00:40, 9.8
2020/06/18T12:01:40, 19.6
2020/06/18T12:02:40, 9.8
2020/06/18T12:03:40, 9.8
2020/06/18T12:04:40, 9.8
2020/06/18T12:05:40, 9.8
2020/06/18T12:06:40, 19.6
2020/06/18T12:07:40, 19.6
2020/06/18T12:08:39, 9.8
2020/06/18T12:09:39, 19.6
2020/06/18T12:10:39, 19.6
2020/06/18T12:11:39, 9.8
2020/06/18T12:12:39, 9.8
2020/06/18T12:13:39, 9.8
2020/06/18T12:14:39, 19.6
2020/06/18T12:15:39, 19.6
2020/06/18T12:16:38, 9.8
2020/06/18T12:17:38, 19.6
2020/06/18T12:18:38, 9.8
2020/06/18T12:19:38, 9.8
2020/06/18T12:20:38, 19.6
2020/06/18T12:21:38, 9.8
2020/06/18T12:22:38, 9.8
2020/06/18T12:23:38, 19.6
2020/06/18T12:24:37, 19.6
2020/06/18T12:25:37, 19.6
2020/06/18T12:26:37, 19.6
2020/06/18T12:27:37, 19.6
2020/06/18T12:28:37, 9.8
2020/06/18T12:29:37, 19.6
2020/06/18T12:30:37, 19.6
2020/06/18T12:31:36, 19.6
2020/06/18T12:32:36, 29.4
2020/06/18T12:33:36, 58.9
2020/06/18T12:34:36, 68.8
2020/06/18T12:35:36, 68.8
2020/06/18T12:36:36, 68.8
